person_id,trip_id,trip_purpose,mode_detailed,travel_time_min,distance_km,departure_hour,weekday,is_holiday,age_band,gender,income_quintile,has_driving_license,n_cars_household,weight_trip,weight_person,city,is_peak,chosen_mode,n_transfers,has_transfer,n_legs
2023007200,2023083266,1,10,80.0,37.014912,17,3,3,5,1,5,1,2,1.12880365329367,1.01879306114853,London,1,pt,1,1,2
2023014383,2023167642,1,10,30.0,3.218688,17,2,3,6,2,5,1,0,1.12707252397304,1.1008698978544,London,1,pt,0,0,1
2023007221,2023083411,1,10,37.0,19.312128,17,2,4,5,2,5,1,3,1.07620582467509,1.14397280395819,London,1,pt,0,0,1
2023000082,2023000756,1,7,30.0,8.04672,17,4,3,6,2,1,1,1,0.87654738061473,0.98506637903918,London,1,pt,0,0,1
2023001106,2023012856,1,10,35.0,11.4263424,17,3,4,7,1,5,1,0,0.88393672667712,0.90455351355289,London,1,pt,1,1,2
2023004406,2023050218,1,10,20.0,8.04672,18,5,3,6,1,5,1,1,1.30790833130514,1.20533904461749,London,1,pt,0,0,1
2023016388,2023190574,1,3,90.0,24.14016,18,1,3,8,2,1,1,1,1.11781603621716,1.14113421005076,London,1,car,0,0,1
2023007964,2023091271,1,3,30.0,19.312128,18,4,4,6,1,4,1,1,0.91374642448979,0.87875871154382,London,1,car,0,0,1
2023011087,2023128677,1,3,22.0,9.656064,18,2,3,6,2,5,1,3,0.47024359845074,0.48722903837658,London,1,car,0,0,1
2023013103,2023152138,1,10,60.0,9.656064,18,5,4,6,1,2,0,0,1.12859309147757,0.83669417348474,London,1,pt,0,0,1
2023007456,2023085868,1,3,15.0,4.828032,18,4,4,8,2,5,1,3,2.21351777385932,2.00433173645806,London,1,car,0,0,1
2023012688,2023146900,1,2,40.0,9.656064,18,5,3,7,2,5,1,1,0.86552255353894,0.85469673194968,London,1,bike,0,0,1
2023005660,2023064608,1,3,15.0,1.609344,18,3,3,7,2,2,1,1,3.11441051017863,2.30916619897713,London,1,car,0,0,1
2023014197,2023165141,1,7,20.0,1.1265408,18,1,3,9,2,3,1,2,0.72915590233095,0.80034326866741,London,1,pt,0,0,1
2023004462,2023050975,1,3,30.0,6.437376,19,2,3,9,1,2,1,3,0.69038387719588,0.66274007846085,London,1,car,0,0,1
2023012504,2023144729,1,2,45.0,11.265408,20,5,3,6,1,4,1,0,1.81975198410391,1.52046764533988,London,0,bike,0,0,1
2023006538,2023075207,1,7,30.0,3.218688,20,4,3,7,1,2,0,0,1.48008958378376,1.2584727249958,London,0,pt,0,0,1
2023007975,2023091368,1,3,30.0,9.3341952,23,2,4,9,1,3,1,3,0.73384692427527,0.61042041462325,London,0,car,0,0,1
2023009631,2023109720,1,10,60.0,11.265408,0,2,4,8,1,1,0,0,0.98629808900313,0.91683938035215,London,0,pt,0,0,1
2023013090,2023151938,1,3,30.0,48.28032,3,2,3,5,1,3,1,3,1.32134086286931,1.03644713326721,London,0,car,0,0,1
2023005271,2023060209,1,3,30.0,16.09344,1,3,3,9,1,2,1,2,0.68954484982699,0.68757595631883,London,0,car,0,0,1
2023011618,2023134882,1,3,25.0,15.288768000000001,5,4,4,9,1,3,1,2,0.59219238958134,0.66428604188309,London,0,car,0,0,1
2023016397,2023190631,1,10,60.0,24.14016,5,4,3,8,1,5,0,1,1.09502549135973,1.08027569178046,London,0,pt,1,1,2
2023010303,2023118290,1,7,45.0,16.09344,6,4,3,4,1,5,0,1,0.89505767895419,0.732045400974,London,1,pt,0,0,1
2023013091,2023151953,1,3,30.0,5.3108352,7,3,3,5,2,3,1,3,1.32134086286931,1.03644713326721,London,1,car,0,0,1
2023005369,2023061291,1,3,17.0,8.04672,7,2,4,8,1,4,1,1,1.25296609472229,1.25918276368315,London,1,car,0,0,1
2023000325,2023003705,1,3,40.0,17.702784,7,2,3,5,2,5,1,2,1.07355324954498,1.14280011246131,London,1,car,0,0,1
2023009903,2023113286,1,3,20.0,8.04672,7,1,3,6,2,4,1,2,0.79265542387909,0.72205240837695,London,1,car,0,0,1
2023000308,2023003457,1,3,30.0,16.09344,7,2,3,7,2,4,1,2,0.97861859351454,1.02362925674672,London,1,car,0,0,1
2023008466,2023096309,1,10,46.0,16.09344,7,3,4,5,1,1,0,1,1.04146820271932,0.90191885413952,London,1,pt,1,1,2
2023011431,2023133005,1,10,40.0,12.874752,7,1,3,8,1,5,1,2,0.9230098668452,0.93497154368537,London,1,pt,1,1,2
2023005094,2023058170,1,7,30.0,2.7358848,7,2,3,9,2,2,0,0,1.54221155127645,1.38281006484146,London,1,pt,1,1,2
2023004759,2023054385,1,2,47.0,13.357555200000002,7,1,3,7,1,5,1,1,1.36481793339378,1.18862879350323,London,1,bike,0,0,1
2023000986,2023011419,1,10,45.0,8.04672,8,1,3,5,2,2,0,1,1.66331579832905,1.59293174359558,London,1,pt,0,0,1
2023006231,2023070963,1,10,45.0,9.977932800000001,8,4,3,7,2,1,0,0,0.90267700466743,0.92364702157556,London,1,pt,1,1,2
2023010298,2023118232,1,3,30.0,4.828032,8,4,3,9,1,5,1,2,0.62154469046851,0.60326205065343,London,1,car,0,0,1
2023000020,2023000203,1,3,60.0,24.14016,8,3,3,5,2,2,1,1,1.20543666965034,1.18592629137997,London,1,car,0,0,1
2023015498,2023180453,1,10,30.0,6.437376,8,4,3,5,2,4,1,0,4.86562387233405,4.75877203575522,London,1,pt,0,0,1
2023006207,2023070806,1,10,30.0,11.265408,8,5,3,7,1,5,1,0,1.07366283139724,1.03787521477379,London,1,pt,0,0,1
2023011834,2023137530,1,7,30.0,5.632704,8,5,3,5,2,1,0,0,0.95772872917121,0.75997566236551,London,1,pt,2,1,3
2023014036,2023163313,1,3,30.0,4.828032,9,1,3,8,1,3,1,2,0.72555983671674,0.68845956112095,London,1,car,0,0,1
2023006355,2023072928,1,10,30.0,11.265408,9,4,3,6,1,4,1,2,1.21073884425823,1.29259074496657,London,1,pt,1,1,2
2023000471,2023005314,1,3,10.0,1.609344,13,5,3,8,2,4,1,2,0.83169774290913,0.94734116033508,London,0,car,0,0,1
2023016702,2023193858,1,3,10.0,4.828032,14,2,3,8,2,4,1,2,0.77038142809688,0.80370767312263,London,0,car,0,0,1
2023016717,2023194082,1,3,40.0,16.09344,14,5,3,8,1,1,1,2,0.64841403263998,0.60748357880232,London,0,car,0,0,1
2023017126,2023199106,1,10,45.0,9.8169984,14,5,3,5,2,5,0,0,1.44694081906019,1.26318781446793,London,0,pt,0,0,1
2023014227,2023165504,1,10,45.0,6.437376,14,2,3,5,2,2,0,1,1.06714112425346,0.74863684801882,London,0,pt,0,0,1
2023016389,2023190580,1,7,20.0,8.04672,15,5,3,8,1,1,0,1,1.11781603621716,1.14113421005076,London,0,pt,0,0,1
2023016704,2023193872,1,3,60.0,48.28032,15,2,4,9,2,3,1,1,0.91051843146079,0.96164908294923,London,0,car,0,0,1
2023000004,2023000077,1,3,30.0,16.09344,16,2,3,8,1,3,1,2,1.01485190240158,0.97713206611482,London,1,car,0,0,1
2023014245,2023165658,1,10,30.0,5.632704,16,2,3,5,1,1,0,0,1.73835953914838,1.484116815482,London,1,pt,0,0,1
2023007962,2023091245,1,10,45.0,24.14016,16,5,4,5,2,5,0,1,1.01330680950493,0.92550041869559,London,1,pt,1,1,2
2023012229,2023141828,1,2,30.0,4.828032,16,1,3,6,2,4,1,0,1.23234940259271,1.13290741173158,London,1,bike,0,0,1
2023016698,2023193789,1,3,45.0,9.656064,17,5,3,6,1,2,1,2,0.74421564656323,0.76771522433776,London,1,car,0,0,1
2023012201,2023141574,1,3,25.0,7.563916800000001,17,3,3,6,2,4,1,1,0.79444522659895,0.7887313021287,London,1,car,0,0,1
2023009621,2023109676,1,10,20.0,8.04672,17,3,4,5,2,5,1,0,1.31541762585633,1.21500411260757,London,1,pt,0,0,1
2023002855,2023033156,1,2,40.0,9.656064,17,1,4,6,1,5,1,1,1.39239664053981,1.49678721697914,London,1,bike,0,0,1
2023015842,2023184078,1,10,60.0,28.968192000000002,18,1,3,5,1,2,1,1,2.85107815072457,2.53233970165993,London,1,pt,0,0,1
2023017237,2023200439,1,2,65.0,14.999086080000001,18,4,3,7,2,4,1,0,1.09749684445658,1.23982835472661,London,1,bike,0,0,1
2023012225,2023141778,1,10,40.0,7.7248512,18,4,3,5,2,4,0,0,1.50526798287881,1.46914996433669,London,1,pt,0,0,1
2023006355,2023072949,1,10,40.0,11.265408,18,2,3,6,1,4,1,2,1.33762414442722,1.29259074496657,London,1,pt,1,1,2
2023005675,2023064698,1,3,60.0,16.09344,18,2,3,8,1,1,1,1,2.40631337195216,2.07892343923474,London,1,car,0,0,1
2023013091,2023151958,1,3,30.0,5.3108352,18,5,3,5,2,3,1,3,1.37782872049458,1.03644713326721,London,1,car,0,0,1
2023000305,2023003418,1,3,30.0,13.0356864,19,4,3,7,2,5,1,1,0.82073386163969,0.89962764932311,London,1,car,0,0,1
2023008466,2023096304,1,7,46.0,16.09344,19,5,4,5,1,1,0,1,0.94267587299871,0.90191885413952,London,1,pt,1,1,2
2023003974,2023045048,1,7,33.0,8.04672,19,2,3,6,1,1,0,0,1.75623213396583,1.60197342134678,London,1,pt,0,0,1
2023007467,2023085998,1,3,30.0,35.405568,19,3,4,9,2,5,1,1,1.02422034995367,1.08065150715856,London,1,car,0,0,1
2023011822,2023137428,1,10,40.0,12.134453760000001,19,3,3,5,2,5,1,0,1.10373554971261,1.09867313656472,London,1,pt,0,0,1
2023000305,2023003410,1,3,30.0,13.0356864,19,1,3,7,2,5,1,1,0.82073386163969,0.89962764932311,London,1,car,0,0,1
2023017243,2023200472,1,7,60.0,4.02336,20,3,3,6,2,5,0,0,1.05243292304378,1.05421866674427,London,0,pt,0,0,1
2023015106,2023176236,1,10,65.0,12.874752,20,2,3,5,1,5,0,0,1.34944221728456,1.26616985082996,London,0,pt,0,0,1
2023006432,2023073696,1,7,45.0,4.828032,20,4,3,8,1,1,0,1,1.71155248349484,1.55988982497386,London,0,pt,0,0,1
2023014073,2023163724,1,7,15.0,3.5405568000000005,20,4,3,9,2,4,1,1,0.42450075786672,0.446047522497,London,0,pt,0,0,1
2023003243,2023037332,1,10,60.0,32.18688,20,5,4,6,2,5,1,0,1.25667662939955,1.06951097682312,London,0,pt,0,0,1
2023013089,2023151927,1,10,25.0,8.2076544,21,1,3,8,1,3,1,3,1.32134086286931,1.03644713326721,London,0,pt,1,1,2
2023008598,2023097885,1,3,20.0,11.265408,3,5,4,8,1,4,1,2,0.68391766602251,0.75798196619334,London,0,car,0,0,1
2023016854,2023195657,1,3,30.0,6.437376,4,3,3,6,1,4,1,1,1.03977384056271,1.02744255581947,London,0,car,0,0,1
2023000191,2023002216,1,13,23.0,11.265408,4,5,3,8,1,4,0,1,0.79186186758639,0.87256413201711,London,0,pt,1,1,2
2023004770,2023054510,1,7,25.0,4.828032,5,4,3,9,2,3,0,1,1.26925350959663,1.12488785061851,London,0,pt,0,0,1
2023005667,2023064650,1,3,60.0,16.09344,6,4,3,8,1,4,1,1,1.71939069565497,1.35879862511322,London,1,car,0,0,1
2023001613,2023018885,1,3,30.0,4.828032,6,5,3,7,2,2,1,1,2.17291164978429,1.7959153948711,London,1,car,0,0,1
2023016831,2023195488,1,3,40.0,9.656064,7,3,3,5,2,5,1,2,0.81788965828242,0.82032078344502,London,1,car,0,0,1
2023010302,2023118284,1,10,60.0,25.749504,7,5,3,6,1,5,1,1,0.94831862151422,0.732045400974,London,1,pt,0,0,1
2023002834,2023032962,1,10,45.0,14.484096000000001,7,5,4,8,1,5,1,1,1.1209054195861,1.09884070742039,London,1,pt,0,0,1
2023015396,2023179513,1,10,45.0,16.09344,7,4,3,6,1,5,1,1,1.35705637590134,1.21770310213177,London,1,pt,0,0,1
2023012226,2023141801,1,10,30.0,9.0123264,8,2,3,5,2,4,1,0,1.56961879945773,1.46914996433669,London,1,pt,0,0,1
2023007221,2023083410,1,10,35.0,19.312128,8,2,4,5,2,5,1,3,1.07620582467509,1.14397280395819,London,1,pt,0,0,1
2023003567,2023040613,1,10,26.0,3.0577536,8,4,3,5,1,5,0,0,1.94149114870076,1.61923863807691,London,1,pt,0,0,1
2023015088,2023176036,1,7,40.0,6.437376,8,4,3,8,1,1,0,0,0.6442316861449,0.72626760245332,London,1,pt,0,0,1
2023003218,2023037125,1,7,30.0,8.04672,8,2,4,5,2,1,0,0,1.65892113962208,1.68543617483414,London,1,pt,0,0,1
2023001153,2023013482,1,10,55.0,17.702784,12,2,3,9,1,2,1,1,0.95097449790131,0.99598674294265,London,0,pt,1,1,2
2023006355,2023072933,1,10,20.0,11.265408,13,5,3,6,1,4,1,2,1.21073884425823,1.29259074496657,London,0,pt,1,1,2
2023015114,2023176266,1,10,40.0,14.484096000000001,13,5,3,5,1,5,1,0,0.75922732910613,0.82985120135025,London,0,pt,1,1,2
2023012501,2023144713,1,10,30.0,4.828032,14,1,3,5,2,4,0,0,1.54814062889887,1.32813881821462,London,0,pt,0,0,1
2023015838,2023184045,1,10,29.0,7.7248512,15,5,3,6,1,5,0,0,0.86098684086503,0.75800153060665,London,0,pt,1,1,2
2023017237,2023200451,1,2,75.0,14.999086080000001,16,3,3,7,2,4,1,0,1.21251439527177,1.23982835472661,London,1,bike,0,0,1
2023010301,2023118267,1,7,45.0,16.09344,16,2,3,8,1,5,0,1,0.85836234085946,0.732045400974,London,1,pt,0,0,1
2023007962,2023091249,1,10,45.0,24.14016,16,1,4,5,2,5,0,1,1.05662608645648,0.92550041869559,London,1,pt,1,1,2
2023001614,2023018901,1,10,45.0,9.656064,16,4,3,5,2,2,0,1,2.05087321255272,1.7959153948711,London,1,pt,1,1,2
2023011834,2023137535,1,7,20.0,4.828032,17,1,4,5,2,1,0,0,0.95772872917121,0.75997566236551,London,1,pt,0,0,1
2023015842,2023184082,1,10,60.0,28.968192000000002,17,3,3,5,1,2,1,1,2.85107815072457,2.53233970165993,London,1,pt,0,0,1
2023000102,2023000911,1,3,20.0,5.632704,17,4,3,7,1,3,1,2,1.23830613712368,1.18442338912006,London,1,car,0,0,1
2023015300,2023178479,1,10,64.0,13.260994560000002,17,1,3,8,1,5,1,1,0.7193678208169,0.77913102202726,London,1,pt,2,1,3
2023016391,2023190592,1,7,30.0,9.656064,18,4,3,5,2,2,0,0,0.95296197111597,0.92952274213803,London,1,pt,0,0,1
2023014150,2023164624,1,3,45.0,24.14016,18,1,3,5,1,3,1,1,1.07936541542137,0.98877997689403,London,1,car,0,0,1
2023005675,2023064690,1,3,60.0,16.09344,18,5,3,8,1,1,1,1,2.17805359077757,2.07892343923474,London,1,car,0,0,1
2023012687,2023146889,1,7,40.0,7.4029824,18,4,4,6,1,4,0,0,1.35002822585367,1.25846297117267,London,1,pt,2,1,3
2023003985,2023045161,1,7,60.0,12.874752,18,4,3,6,1,2,1,1,1.52563359076874,1.34315397641891,London,1,pt,0,0,1
2023001109,2023012895,1,2,32.0,10.9435392,18,5,4,7,1,5,1,1,0.79130346190829,0.82825546260106,London,1,bike,0,0,1
2023001522,2023017768,1,10,15.0,4.828032,18,5,3,7,2,5,1,0,1.75258720021325,1.5248328896611,London,1,pt,0,0,1
2023003246,2023037352,1,10,60.0,24.14016,18,2,3,8,2,5,1,0,1.23177501323468,1.15349852122638,London,1,pt,0,0,1
2023015280,2023178313,1,3,20.0,6.437376,18,4,3,5,2,4,1,2,1.6625357122173,1.51093370434107,London,1,car,0,0,1
2023011237,2023130782,1,10,60.0,25.749504,18,4,3,5,1,4,0,0,1.21669291897326,1.24278048227289,London,1,pt,2,1,3
2023015293,2023178405,1,10,75.0,16.09344,18,5,3,6,1,4,1,0,1.52084019005849,1.38432001747334,London,1,pt,0,0,1
2023003249,2023037367,1,10,60.0,12.874752,19,5,2,9,1,3,0,0,0.81891117132196,0.87027863180421,London,1,pt,1,1,2
2023015308,2023178584,1,3,60.0,6.437376,19,2,3,8,1,2,1,1,0.9864884346257,0.98247176539015,London,1,car,0,0,1
2023007192,2023083143,1,10,45.0,27.358848000000002,19,3,4,7,1,4,1,1,0.80189000029789,0.85448972004691,London,1,pt,0,0,1
2023002180,2023025093,1,3,30.0,6.437376,19,5,3,6,1,5,1,1,1.18524622437885,1.2867309426649,London,1,car,0,0,1
2023005374,2023061324,1,3,80.0,16.09344,21,3,3,8,2,3,1,1,1.06595734991928,1.09334276820877,London,0,car,0,0,1
2023003761,2023042798,1,10,65.0,26.554176000000002,-1,4,3,6,1,4,0,2,0.99313130496041,1.11724727439975,London,0,pt,1,1,2
2023016712,2023193980,1,3,30.0,12.874752,5,4,3,7,1,4,1,3,0.83773393958827,0.95964331830754,London,0,car,0,0,1
2023002186,2023025158,1,3,25.0,6.437376,6,1,3,7,1,4,1,1,1.25496498678371,1.15590300930255,London,1,car,0,0,1
2023007943,2023091093,1,3,15.0,4.828032,6,2,4,8,1,3,1,3,0.82164237287524,0.76173930802249,London,1,car,0,0,1
2023012542,2023145018,1,7,45.0,6.437376,6,1,3,5,2,5,0,0,1.16737453829648,0.97107590691115,London,1,pt,0,0,1
2023013091,2023151955,1,3,30.0,5.3108352,7,4,3,5,2,3,1,3,1.32134086286931,1.03644713326721,London,1,car,0,0,1
2023002180,2023025094,1,3,30.0,6.437376,7,1,3,6,1,5,1,1,1.23591598102909,1.2867309426649,London,1,car,0,0,1
2023012201,2023141575,1,3,23.0,7.563916800000001,7,4,3,6,2,4,1,1,0.79444522659895,0.7887313021287,London,1,car,0,0,1
2023006204,2023070780,1,7,30.0,4.828032,7,1,3,5,2,1,0,1,1.36250081635537,1.40342996161731,London,1,pt,0,0,1
2023015492,2023180411,1,3,45.0,20.921472,8,1,3,8,1,1,1,1,1.57518595277065,1.30845596898774,London,1,car,0,0,1
2023009626,2023109695,1,10,30.0,3.218688,8,3,4,5,2,4,1,0,1.76218572706774,1.4716210771694,London,1,pt,0,0,1
2023007206,2023083310,1,3,15.0,3.218688,8,3,3,8,2,5,1,2,0.6108609810114,0.76574219449383,London,1,car,0,0,1
2023015838,2023184042,1,10,29.0,7.7248512,8,4,3,6,1,5,0,0,0.82568832998295,0.75800153060665,London,1,pt,1,1,2
2023005660,2023064605,1,3,15.0,1.609344,8,2,3,7,2,2,1,1,3.11441051017863,2.30916619897713,London,1,car,0,0,1
2023008072,2023092350,1,2,10.0,1.7702784000000003,8,4,4,6,1,5,1,1,1.08709610225513,1.03563622206706,London,1,bike,0,0,1
2023009904,2023113296,1,3,30.0,12.874752,9,4,3,7,1,4,1,2,0.71746515327244,0.72205240837695,London,1,car,0,0,1
2023015767,2023183325,1,3,25.0,4.828032,9,4,3,6,1,1,1,1,0.66696296656136,0.76865776431102,London,1,car,0,0,1
2023011236,2023130769,1,7,30.0,4.828032,9,4,3,5,2,4,0,0,1.21669291897326,1.24278048227289,London,1,pt,2,1,3
2023006433,2023073705,1,2,20.0,1.609344,10,4,3,4,1,1,1,1,1.71155248349484,1.55988982497386,London,0,bike,0,0,1
2023007373,2023085057,1,3,30.0,14.484096000000001,11,5,3,9,1,4,1,1,0.88478167611869,1.05860111184875,London,0,car,0,0,1
2023015837,2023184028,1,10,45.0,9.656064,13,4,3,6,2,5,0,0,0.82568832998295,0.75800153060665,London,0,pt,0,0,1
2023011691,2023135682,1,3,10.0,4.02336,14,3,3,9,2,3,1,1,0.66455021592462,0.70552497669217,London,0,car,0,0,1
2023015492,2023180418,1,3,60.0,20.921472,14,4,3,8,1,1,1,1,1.57518595277065,1.30845596898774,London,0,car,0,0,1
2023016702,2023193866,1,3,10.0,4.828032,14,1,3,8,2,4,1,2,0.85111731859239,0.80370767312263,London,0,car,0,0,1
2023004757,2023054366,1,7,21.0,4.6670976,14,1,3,8,2,5,0,1,0.67901108318835,0.68526658076343,London,0,pt,0,0,1
2023016394,2023190618,1,3,10.0,4.828032,15,1,3,6,1,5,1,1,1.14183827509341,1.08027569178046,London,0,car,0,0,1
2023001165,2023013569,1,7,45.0,4.5061632,15,5,3,7,1,2,1,0,1.21556472796165,1.23911106654663,London,0,pt,2,1,3
2023008430,2023095999,1,3,30.0,19.794931200000004,16,2,4,7,1,1,1,1,1.01211914689134,0.80917978705519,London,1,car,0,0,1
2023016711,2023193977,1,7,20.0,3.218688,16,2,3,4,1,4,0,3,0.92552836601681,0.95964331830754,London,1,pt,0,0,1
2023008609,2023098048,1,3,30.0,32.18688,16,2,4,8,2,4,1,1,0.8120850317123,0.8600979342539,London,1,car,0,0,1
2023007457,2023085874,1,3,10.0,1.609344,16,2,4,5,1,5,1,3,2.21351777385932,2.00433173645806,London,1,car,0,0,1
2023000187,2023002186,1,7,60.0,12.874752,16,4,3,7,2,4,0,1,0.72328352577269,0.75547323081436,London,1,pt,0,0,1
2023014158,2023164693,1,10,30.0,8.04672,16,1,3,6,2,4,1,1,0.42465231463421,0.4173407937671,London,1,pt,0,0,1
2023015103,2023176206,1,3,15.0,1.4484096000000002,16,2,3,8,2,5,1,1,0.63811126518798,0.6983724220788,London,1,car,0,0,1
2023008072,2023092364,1,2,10.0,1.7702784000000003,17,3,4,6,1,5,1,1,1.20102365641046,1.03563622206706,London,1,bike,0,0,1
2023008427,2023095950,1,10,30.0,6.437376,17,2,4,5,1,3,1,3,0.4859766834556,0.45301140420496,London,1,pt,1,1,2
2023015284,2023178356,1,10,45.0,12.874752,17,2,3,5,2,5,1,0,1.62633060935731,1.33525711636483,London,1,pt,0,0,1
2023017250,2023200512,1,2,20.0,7.2420480000000005,17,5,3,7,2,4,0,0,0.44915415269692,0.51210751364901,London,1,bike,0,0,1
2023003260,2023037441,1,10,20.0,16.09344,17,1,3,9,2,3,1,1,0.70920840280326,0.73948849458666,London,1,pt,0,0,1
2023010581,2023121891,1,13,8.0,1.609344,17,3,3,6,1,4,1,1,1.0918804546355,0.97815020387127,London,1,pt,0,0,1
2023015838,2023184039,1,10,29.0,7.7248512,18,2,3,6,1,5,0,0,0.82568832998295,0.75800153060665,London,1,pt,1,1,2
2023000986,2023011420,1,10,45.0,8.04672,18,1,3,5,2,2,0,1,1.66331579832905,1.59293174359558,London,1,pt,0,0,1
2023006355,2023072925,1,10,38.0,11.4263424,18,3,3,6,1,4,1,2,1.21073884425823,1.29259074496657,London,1,pt,2,1,3
2023006271,2023071653,1,7,62.0,5.632704,18,2,3,6,2,1,0,0,1.37803649378658,1.36804094906523,London,1,pt,0,0,1
2023005065,2023057944,1,10,49.0,15.771571200000002,18,3,3,6,2,5,1,1,0.94665350177179,0.89945297825062,London,1,pt,0,0,1
2023009634,2023109738,1,10,30.0,3.218688,18,2,4,7,2,5,1,0,1.33958571850904,1.23724502761523,London,1,pt,1,1,2
2023011822,2023137426,1,10,60.0,13.74379776,19,2,3,5,2,5,1,0,1.10373554971261,1.09867313656472,London,1,pt,2,1,3
2023009901,2023113266,1,3,30.0,12.874752,20,5,4,9,2,2,1,2,0.70363787006318,0.70890692165587,London,0,car,0,0,1
2023012542,2023145025,1,7,45.0,6.437376,20,5,3,5,2,5,0,0,1.28971526388221,0.97107590691115,London,0,pt,0,0,1
2023014242,2023165623,1,10,20.0,3.218688,21,2,3,5,1,5,1,0,1.48170822929526,1.27256464048472,London,0,pt,0,0,1
2023004715,2023053904,1,10,60.0,24.14016,23,4,3,5,1,1,0,0,1.48297853134174,1.26106284969264,London,0,pt,1,1,2
2023002167,2023025021,1,7,35.0,11.265408,4,1,3,6,1,5,0,0,1.20154245667301,1.11519796120695,London,0,pt,0,0,1
2023015289,2023178376,1,3,20.0,4.02336,4,5,3,7,2,1,1,1,1.02864876911984,1.09111212797375,London,0,car,0,0,1
2023005271,2023060211,1,3,30.0,16.09344,1,4,3,9,1,2,1,2,0.73057662856343,0.68757595631883,London,0,car,0,0,1
2023004771,2023054512,1,3,35.0,16.09344,3,5,4,8,1,3,1,1,1.14885375961703,1.12488785061851,London,0,car,0,0,1
2023007373,2023085054,1,3,30.0,14.484096000000001,3,4,3,9,1,4,1,1,0.88478167611869,1.05860111184875,London,0,car,0,0,1
2023016391,2023190597,1,7,30.0,9.656064,5,3,3,5,2,2,0,0,1.0528322828088,0.92952274213803,London,0,pt,0,0,1
2023004770,2023054502,1,7,30.0,4.828032,5,5,4,9,2,3,0,1,1.14885375961703,1.12488785061851,London,0,pt,0,0,1
2023002371,2023027379,1,3,40.0,8.04672,6,1,3,6,1,3,1,1,1.08618820623677,1.16090166610751,London,1,car,0,0,1
2023003965,2023044935,1,10,90.0,22.530816,6,4,3,6,2,3,1,2,1.10782485840054,1.06683468313771,London,1,pt,1,1,2
2023011452,2023133248,1,3,45.0,41.842944,6,1,3,7,1,5,1,1,1.00129625368961,0.96610219828178,London,1,car,0,0,1
2023008164,2023093174,1,10,30.0,3.218688,7,5,4,5,2,5,1,0,1.23190603656941,1.20294343887306,London,1,pt,0,0,1
2023010263,2023117922,1,7,15.0,3.218688,7,4,3,8,2,2,0,0,1.02143226714021,1.03843490764378,London,1,pt,0,0,1
2023011236,2023130771,1,7,10.0,3.218688,7,5,3,5,2,4,0,0,1.21669291897326,1.24278048227289,London,1,pt,0,0,1
2023007977,2023091385,1,3,10.0,3.218688,8,3,4,6,2,3,1,3,0.6642351520501,0.61042041462325,London,1,car,0,0,1
2023015763,2023183301,1,7,60.0,8.04672,8,2,3,5,1,5,0,3,1.0253614067426,1.01551073735886,London,1,pt,0,0,1
2023006275,2023071693,1,8,84.0,20.760537600000003,8,1,3,9,2,4,1,1,0.6034765278056,0.68099398323394,London,1,pt,1,1,2
2023007221,2023083406,1,10,35.0,19.312128,8,5,3,5,2,5,1,3,1.03208382279236,1.14397280395819,London,1,pt,0,0,1
2023000477,2023005357,1,10,60.0,27.358848000000002,8,4,3,6,2,5,1,2,0.71848598914467,0.65440595076195,London,1,pt,0,0,1
2023003988,2023045194,1,7,25.0,6.437376,8,3,3,8,2,3,1,1,1.08455227893743,1.1242362948548,London,1,pt,0,0,1
2023015296,2023178450,1,10,40.0,9.977932800000001,8,4,3,5,2,5,1,1,2.25078029447212,1.73134068782899,London,1,pt,0,0,1
2023001100,2023012808,1,3,30.0,4.828032,8,4,3,7,2,2,1,1,1.12238915303262,1.04518192504678,London,1,car,0,0,1
2023003988,2023045198,1,7,25.0,4.828032,8,5,3,8,2,3,1,1,1.08455227893743,1.1242362948548,London,1,pt,0,0,1
2023015092,2023176070,1,10,30.0,3.218688,8,4,3,7,2,4,1,1,0.74733131753285,0.69602116938743,London,1,pt,0,0,1
2023008423,2023095907,1,3,15.0,3.218688,8,3,4,5,1,4,1,2,1.15954933858502,0.994958133773,London,1,car,0,0,1
2023001963,2023022961,1,3,30.0,16.09344,10,5,3,6,1,1,1,2,0.87909649031115,0.92605477598523,London,0,car,0,0,1
2023005675,2023064687,1,3,60.0,16.09344,10,4,3,8,1,1,1,1,2.17805359077757,2.07892343923474,London,0,car,0,0,1
2023009883,2023113059,1,3,30.0,6.437376,10,2,3,9,1,4,1,1,0.58903185165161,0.61212158158867,London,0,car,0,0,1
2023013104,2023152151,1,10,30.0,3.218688,11,3,4,6,2,2,0,0,1.0215362072419,0.83669417348474,London,0,pt,0,0,1
2023012536,2023144950,1,3,20.0,4.828032,11,5,3,9,2,4,1,1,0.53478352010289,0.58617594627733,London,0,car,0,0,1
2023003984,2023045159,1,7,35.0,11.265408,12,3,3,8,2,2,0,1,1.68551982637654,1.34315397641891,London,0,pt,0,0,1
2023011618,2023134885,1,3,25.0,16.09344,14,5,4,9,1,3,1,2,0.59219238958134,0.66428604188309,London,0,car,0,0,1
2023009904,2023113295,1,3,30.0,12.874752,14,3,3,7,1,4,1,2,0.71746515327244,0.72205240837695,London,0,car,0,0,1
2023000323,2023003674,1,7,75.0,24.14016,15,1,3,8,2,5,1,2,1.07355324954498,1.14280011246131,London,0,pt,1,1,2
